,Filename,Label
82,happy_25112.jpg,happy
83,angry_33774.jpg,angry
84,fear_35475.jpg,fear
85,surprise_31550.jpg,surprise
86,happy_35301.jpg,happy
87,angry_12962.jpg,angry
88,happy_12966.jpg,happy
89,sad_sad_19337.jpg,sad
90,happy_7715.jpg,happy
91,happy_33770.jpg,happy
92,happy_27705.jpg,happy
93,angry_21370.jpg,angry
94,surprise_33347.jpg,surprise
95,sad_sad_3088.jpg,sad
96,angry_3794.jpg,angry
97,disgust_disgust_20225.jpg,disgust
98,happy_5102.jpg,happy
99,sad_sad_14613.jpg,sad
100,happy_31167.jpg,happy
101,fear_21400.jpg,fear
102,angry_28354.jpg,angry
103,fear_26409.jpg,fear
104,happy_21412.jpg,happy
105,surprise_9880.jpg,surprise
106,sad_sad_23901.jpg,sad
107,happy_3215.jpg,happy
108,happy_28350.jpg,happy
109,fear_1594.jpg,fear
110,sad_sad_6696.jpg,sad
111,angry_25670.jpg,angry
112,happy_33016.jpg,happy
113,surprise_28767.jpg,surprise
114,surprise_16851.jpg,surprise
115,sad_sad_10313.jpg,sad
116,neutral_neutral_9016.jpg,neutral
117,neutral_neutral_6325.jpg,neutral
118,happy_6386.jpg,happy
119,sad_sad_7563.jpg,sad
120,neutral_neutral_10197.jpg,neutral
121,neutral_neutral_26425.jpg,neutral
122,happy_14442.jpg,happy
123,surprise_10213.jpg,surprise
124,sad_sad_31336.jpg,sad
125,sad_sad_1112.jpg,sad
126,happy_14.jpg,happy
127,neutral_neutral_8308.jpg,neutral
128,angry_35488.jpg,angry
129,happy_34792.jpg,happy
130,happy_18278.jpg,happy
131,happy_5857.jpg,happy
132,sad_sad_5374.jpg,sad
133,fear_20093.jpg,fear
134,neutral_neutral_32450.jpg,neutral
135,neutral_neutral_24232.jpg,neutral
136,fear_19612.jpg,fear
137,neutral_neutral_34021.jpg,neutral
138,happy_19166.jpg,happy
139,happy_16255.jpg,happy
140,sad_sad_3705.jpg,sad
141,happy_19600.jpg,happy
142,sad_sad_33247.jpg,sad
143,angry_17629.jpg,angry
144,fear_16247.jpg,fear
145,sad_sad_23054.jpg,sad
146,angry_11258.jpg,angry
147,disgust_disgust_18989.jpg,disgust
148,happy_3598.jpg,happy
149,sad_sad_25425.jpg,sad
150,happy_20081.jpg,happy
151,neutral_neutral_22125.jpg,neutral
152,surprise_10575.jpg,surprise
153,angry_1168.jpg,angry
154,fear_25855.jpg,fear
155,sad_sad_30996.jpg,sad
156,angry_32481.jpg,angry
157,angry_12751.jpg,angry
158,happy_802.jpg,happy
159,neutral_neutral_20732.jpg,neutral
160,angry_12989.jpg,angry
161,neutral_neutral_6443.jpg,neutral
162,sad_sad_11794.jpg,sad
163,fear_15982.jpg,fear
164,fear_9651.jpg,fear
165,sad_sad_21657.jpg,sad
166,angry_32495.jpg,angry
167,fear_14444.jpg,fear
168,happy_32491.jpg,happy
169,surprise_16110.jpg,surprise
170,happy_19614.jpg,happy
171,sad_sad_13183.jpg,sad
172,happy_2692.jpg,happy
173,neutral_neutral_2631.jpg,neutral
174,fear_2704.jpg,fear
175,happy_10156.jpg,happy
176,happy_30286.jpg,happy
177,surprise_13068.jpg,surprise
178,happy_20095.jpg,happy
179,surprise_32918.jpg,surprise
180,sad_sad_15294.jpg,sad
181,surprise_6594.jpg,surprise
182,angry_4762.jpg,angry
183,happy_19172.jpg,happy
184,sad_sad_24049.jpg,sad
185,happy_15748.jpg,happy
186,surprise_11119.jpg,surprise
187,sad_sad_27540.jpg,sad
188,happy_6392.jpg,happy
189,angry_15994.jpg,angry
190,sad_sad_8644.jpg,sad
191,fear_33945.jpg,fear
192,neutral_neutral_29702.jpg,neutral
193,disgust_disgust_7108.jpg,disgust
194,happy_14456.jpg,happy
195,happy_34786.jpg,happy
196,fear_9137.jpg,fear
197,angry_4992.jpg,angry
198,happy_18244.jpg,happy
199,fear_29935.jpg,fear
200,fear_17603.jpg,fear
201,sad_sad_5348.jpg,sad
202,surprise_35087.jpg,surprise
203,happy_16269.jpg,happy
204,neutral_neutral_20068.jpg,neutral
205,neutral_neutral_27707.jpg,neutral
206,happy_34976.jpg,happy
207,sad_sad_19486.jpg,sad
208,happy_8397.jpg,happy
209,surprise_17540.jpg,surprise
210,happy_180.jpg,happy
211,sad_sad_9572.jpg,sad
212,surprise_16886.jpg,surprise
213,happy_28.jpg,happy
214,happy_9937.jpg,happy
215,neutral_neutral_10815.jpg,neutral
216,neutral_neutral_21410.jpg,neutral
217,happy_14318.jpg,happy
218,angry_15002.jpg,angry
219,sad_sad_1648.jpg,sad
220,sad_sad_9214.jpg,sad
221,surprise_31587.jpg,surprise
222,fear_7654.jpg,fear
223,surprise_302.jpg,surprise
224,fear_3432.jpg,fear
225,happy_11260.jpg,happy
226,happy_2862.jpg,happy
227,angry_5332.jpg,angry
228,neutral_neutral_4268.jpg,neutral
229,fear_28395.jpg,fear
230,angry_19638.jpg,angry
231,surprise_316.jpg,surprise
232,angry_4038.jpg,angry
233,happy_17605.jpg,happy
234,neutral_neutral_10801.jpg,neutral
235,neutral_neutral_7775.jpg,neutral
236,sad_sad_29237.jpg,sad
237,neutral_neutral_21404.jpg,neutral
238,fear_1231.jpg,fear
239,happy_22866.jpg,happy
240,neutral_neutral_9980.jpg,neutral
241,surprise_21780.jpg,surprise
242,neutral_neutral_27075.jpg,neutral
243,neutral_neutral_1304.jpg,neutral
244,sad_sad_28129.jpg,sad
245,surprise_11125.jpg,surprise
246,sad_sad_30000.jpg,sad
247,angry_7257.jpg,angry
248,fear_33979.jpg,fear
249,sad_sad_18954.jpg,sad
250,fear_5731.jpg,fear
251,happy_18250.jpg,happy
252,angry_29089.jpg,angry
253,surprise_32924.jpg,surprise
254,sad_sad_13801.jpg,sad
255,sad_sad_35178.jpg,sad
256,angry_17167.jpg,angry
257,surprise_25280.jpg,surprise
258,angry_18254.jpg,angry
259,angry_28618.jpg,angry
260,happy_18907.jpg,happy
261,neutral_neutral_35840.jpg,neutral
262,sad_sad_33086.jpg,sad
263,neutral_neutral_34586.jpg,neutral
264,surprise_24411.jpg,surprise
265,happy_20240.jpg,happy
266,fear_30727.jpg,fear
267,surprise_1748.jpg,surprise
268,sad_sad_15727.jpg,sad
269,angry_18903.jpg,angry
270,neutral_neutral_12227.jpg,neutral
271,happy_24026.jpg,happy
272,sad_sad_21482.jpg,sad
273,neutral_neutral_16041.jpg,neutral
274,fear_32130.jpg,fear
275,neutral_neutral_6682.jpg,neutral
276,happy_32644.jpg,happy
277,surprise_4630.jpg,surprise
278,sad_sad_17130.jpg,sad
279,happy_9274.jpg,happy
280,angry_33238.jpg,angry
281,sad_sad_29960.jpg,sad
282,happy_1628.jpg,happy
283,fear_32656.jpg,fear
284,sad_sad_27795.jpg,sad
285,fear_12586.jpg,fear
286,fear_33548.jpg,fear
287,happy_34553.jpg,happy
288,fear_13698.jpg,fear
289,happy_14683.jpg,happy
290,fear_264.jpg,fear
291,neutral_neutral_22482.jpg,neutral
292,happy_11923.jpg,happy
293,sad_sad_22835.jpg,sad
294,happy_4988.jpg,happy
295,sad_sad_2802.jpg,sad
296,surprise_22706.jpg,surprise
297,fear_270.jpg,fear
298,neutral_neutral_12555.jpg,neutral
299,sad_sad_25196.jpg,sad
300,neutral_neutral_14124.jpg,neutral
301,happy_2335.jpg,happy
302,happy_26143.jpg,happy
303,sad_sad_18571.jpg,sad
304,happy_32136.jpg,happy
305,sad_sad_17642.jpg,sad
306,angry_34543.jpg,angry
307,fear_32642.jpg,fear
308,surprise_31008.jpg,surprise
309,happy_35659.jpg,happy
310,fear_12592.jpg,fear
311,sad_sad_9943.jpg,sad
312,happy_15589.jpg,happy
313,angry_24988.jpg,angry
314,happy_33228.jpg,happy
315,happy_24032.jpg,happy
316,angry_12584.jpg,angry
317,angry_7914.jpg,angry
318,neutral_neutral_7588.jpg,neutral
319,angry_34225.jpg,angry
320,happy_12580.jpg,happy
321,happy_23985.jpg,happy
322,neutral_neutral_8863.jpg,neutral
323,sad_sad_23281.jpg,sad
324,happy_31359.jpg,happy
325,neutral_neutral_14642.jpg,neutral
326,happy_2453.jpg,happy
327,fear_29262.jpg,fear
328,neutral_neutral_4081.jpg,neutral
329,fear_30733.jpg,fear
330,fear_20520.jpg,fear
331,neutral_neutral_12233.jpg,neutral
332,neutral_neutral_11712.jpg,neutral
333,surprise_10788.jpg,surprise
334,angry_35113.jpg,angry
335,happy_34209.jpg,happy
336,angry_23771.jpg,angry
337,surprise_11496.jpg,surprise
338,disgust_disgust_14396.jpg,disgust
339,angry_9911.jpg,angry
340,sad_sad_10663.jpg,sad
341,happy_35117.jpg,happy
342,fear_14875.jpg,fear
343,surprise_10950.jpg,surprise
344,neutral_neutral_21809.jpg,neutral
345,happy_32678.jpg,happy
346,angry_16912.jpg,angry
347,sad_sad_5837.jpg,sad
348,angry_3582.jpg,angry
349,happy_21162.jpg,happy
350,sad_sad_12074.jpg,sad
351,fear_27267.jpg,fear
352,fear_20508.jpg,fear
353,disgust_disgust_26324.jpg,disgust
354,fear_258.jpg,fear
355,fear_16904.jpg,fear
356,angry_18081.jpg,angry
357,surprise_35246.jpg,surprise
358,happy_29258.jpg,happy
359,happy_9248.jpg,happy
360,surprise_21233.jpg,surprise
361,angry_7082.jpg,angry
362,neutral_neutral_17405.jpg,neutral
363,angry_23017.jpg,angry
364,fear_50.jpg,fear
365,angry_22309.jpg,angry
366,surprise_19974.jpg,surprise
367,happy_23013.jpg,happy
368,happy_7265.jpg,happy
369,fear_23767.jpg,fear
370,happy_8156.jpg,happy
371,fear_35111.jpg,fear
372,angry_33210.jpg,angry
373,happy_25476.jpg,happy
374,angry_7096.jpg,angry
375,fear_25302.jpg,fear
376,neutral_neutral_26814.jpg,neutral
377,happy_1600.jpg,happy
378,surprise_31034.jpg,surprise
379,happy_23007.jpg,happy
380,surprise_27656.jpg,surprise
381,sad_sad_7952.jpg,sad
382,surprise_20139.jpg,surprise
383,fear_1796.jpg,fear
384,sad_sad_6494.jpg,sad
385,neutral_neutral_12569.jpg,neutral
386,fear_27515.jpg,fear
387,angry_5859.jpg,angry
388,surprise_15182.jpg,surprise
389,neutral_neutral_4903.jpg,neutral
390,surprise_22048.jpg,surprise
391,happy_5300.jpg,happy
392,sad_sad_14411.jpg,sad
393,fear_31411.jpg,fear
394,surprise_25727.jpg,surprise
395,fear_4188.jpg,fear
396,sad_sad_34919.jpg,sad
397,happy_20268.jpg,happy
398,surprise_24439.jpg,surprise
399,surprise_5506.jpg,surprise
400,neutral_neutral_29299.jpg,neutral
401,sad_sad_19135.jpg,sad
402,disgust_disgust_22630.jpg,disgust
403,neutral_neutral_8687.jpg,neutral
404,neutral_neutral_30910.jpg,neutral
405,neutral_neutral_912.jpg,neutral
406,angry_9905.jpg,angry
407,fear_25464.jpg,fear
408,fear_14861.jpg,fear
409,happy_35103.jpg,happy
410,happy_6609.jpg,happy
411,neutral_neutral_28187.jpg,neutral
412,neutral_neutral_6641.jpg,neutral
413,sad_sad_27030.jpg,sad
414,fear_12223.jpg,fear
415,happy_12557.jpg,happy
416,happy_32687.jpg,happy
417,happy_13649.jpg,happy
418,surprise_31961.jpg,surprise
419,sad_sad_10844.jpg,sad
420,sad_sad_11582.jpg,sad
421,fear_6774.jpg,fear
422,fear_24791.jpg,fear
423,sad_sad_31652.jpg,sad
424,fear_10434.jpg,fear
425,happy_20283.jpg,happy
426,fear_18068.jpg,fear
427,neutral_neutral_2427.jpg,neutral
428,angry_4212.jpg,angry
429,happy_3942.jpg,happy
430,happy_16731.jpg,happy
431,neutral_neutral_23039.jpg,neutral
432,happy_28807.jpg,happy
433,angry_20287.jpg,angry
434,happy_19402.jpg,happy
435,sad_sad_3507.jpg,sad
436,neutral_neutral_34223.jpg,neutral
437,sad_sad_23530.jpg,sad
438,surprise_33810.jpg,surprise
439,sad_sad_15082.jpg,sad
440,sad_sad_35352.jpg,sad
441,neutral_neutral_4730.jpg,neutral
442,sad_sad_25141.jpg,sad
443,angry_19360.jpg,angry
444,neutral_neutral_7239.jpg,neutral
445,surprise_10011.jpg,surprise
446,neutral_neutral_1890.jpg,neutral
447,happy_1833.jpg,happy
448,happy_24783.jpg,happy
449,angry_12235.jpg,angry
450,happy_35856.jpg,happy
451,sad_sad_21327.jpg,sad
452,sad_sad_8452.jpg,sad
453,surprise_29690.jpg,surprise
454,sad_sad_28465.jpg,sad
455,neutral_neutral_29500.jpg,neutral
456,neutral_neutral_10381.jpg,neutral
457,fear_22492.jpg,fear
458,sad_sad_8446.jpg,sad
459,neutral_neutral_30051.jpg,neutral
460,sad_sad_17681.jpg,sad
461,happy_19370.jpg,happy
462,disgust_disgust_18221.jpg,disgust
463,fear_19404.jpg,fear
464,sad_sad_14388.jpg,sad
465,sad_sad_12921.jpg,sad
466,surprise_6796.jpg,surprise
467,happy_10432.jpg,happy
468,angry_26184.jpg,angry
469,angry_16047.jpg,angry
470,angry_2111.jpg,angry
471,angry_19374.jpg,angry
472,neutral_neutral_35129.jpg,neutral
473,neutral_neutral_14859.jpg,neutral
474,angry_5118.jpg,angry
475,surprise_128.jpg,surprise
476,neutral_neutral_2433.jpg,neutral
477,neutral_neutral_24742.jpg,neutral
478,sad_sad_13381.jpg,sad
479,happy_2490.jpg,happy
480,sad_sad_10688.jpg,sad
481,happy_13885.jpg,happy
482,sad_sad_27024.jpg,sad
483,neutral_neutral_20524.jpg,neutral
484,happy_23946.jpg,happy
485,sad_sad_31646.jpg,sad
486,fear_5241.jpg,fear
487,sad_sad_2143.jpg,sad
488,angry_5130.jpg,angry
489,fear_18054.jpg,fear
490,sad_sad_22174.jpg,sad
491,angry_10378.jpg,angry
492,fear_29289.jpg,fear
493,sad_sad_15900.jpg,sad
494,fear_11716.jpg,fear
495,neutral_neutral_28150.jpg,neutral
496,angry_13671.jpg,angry
497,sad_sad_10878.jpg,sad
498,sad_sad_26312.jpg,sad
499,neutral_neutral_7205.jpg,neutral
500,surprise_29874.jpg,surprise
501,fear_1741.jpg,fear
502,surprise_27859.jpg,surprise
503,neutral_neutral_27505.jpg,neutral
504,surprise_6966.jpg,surprise
505,happy_30912.jpg,happy
506,angry_17371.jpg,angry
507,angry_3227.jpg,angry
508,sad_sad_34070.jpg,sad
509,sad_sad_4254.jpg,sad
510,surprise_35285.jpg,surprise
511,surprise_22921.jpg,surprise
512,happy_30906.jpg,happy
513,neutral_neutral_2369.jpg,neutral
514,surprise_9499.jpg,surprise
515,angry_11714.jpg,angry
516,happy_28191.jpg,happy
517,angry_19348.jpg,angry
518,neutral_neutral_4718.jpg,neutral
519,fear_5533.jpg,fear
520,surprise_13530.jpg,surprise
521,happy_14668.jpg,happy
522,neutral_neutral_31373.jpg,neutral
523,sad_sad_20011.jpg,sad
524,surprise_16448.jpg,surprise
525,happy_24973.jpg,happy
526,sad_sad_19848.jpg,sad
527,angry_32873.jpg,angry
528,fear_8771.jpg,fear
529,neutral_neutral_31415.jpg,neutral
530,happy_13661.jpg,happy
531,neutral_neutral_35673.jpg,neutral
532,fear_28183.jpg,fear
533,sad_sad_2157.jpg,sad
534,happy_17407.jpg,happy
535,disgust_disgust_16556.jpg,disgust
536,happy_10368.jpg,happy
537,neutral_neutral_3711.jpg,neutral
538,fear_30914.jpg,fear
539,happy_11076.jpg,happy
540,surprise_12148.jpg,surprise
541,happy_30127.jpg,happy
542,fear_11845.jpg,fear
543,happy_28768.jpg,happy
544,fear_476.jpg,fear
545,happy_20334.jpg,happy
546,surprise_24565.jpg,surprise
547,neutral_neutral_3856.jpg,neutral
548,happy_16686.jpg,happy
549,happy_31239.jpg,happy
550,surprise_35468.jpg,surprise
551,happy_18873.jpg,happy
552,fear_22257.jpg,fear
553,disgust_disgust_33661.jpg,disgust
554,neutral_neutral_21941.jpg,neutral
555,angry_14095.jpg,angry
556,sad_sad_11435.jpg,sad
557,sad_sad_26299.jpg,sad
558,sad_sad_20830.jpg,sad
559,sad_sad_19069.jpg,sad
560,neutral_neutral_26790.jpg,neutral
561,sad_sad_21290.jpg,sad
562,neutral_neutral_19560.jpg,neutral
563,happy_35739.jpg,happy
564,neutral_neutral_10222.jpg,neutral
565,happy_12386.jpg,happy
566,happy_9300.jpg,happy
567,angry_27339.jpg,angry
568,neutral_neutral_24187.jpg,neutral
569,surprise_8618.jpg,surprise
570,angry_10595.jpg,angry
571,fear_26757.jpg,fear
572,neutral_neutral_5599.jpg,neutral
573,happy_11857.jpg,happy
574,surprise_9506.jpg,surprise
575,sad_sad_23493.jpg,sad
576,surprise_22666.jpg,surprise
577,fear_16680.jpg,fear
578,sad_sad_22955.jpg,sad
579,neutral_neutral_14050.jpg,neutral
580,neutral_neutral_23824.jpg,neutral
581,surprise_34004.jpg,surprise
582,fear_20332.jpg,fear
583,sad_sad_11347.jpg,sad
584,angry_27.jpg,angry
585,sad_sad_10059.jpg,sad
586,sad_sad_30389.jpg,sad
587,surprise_4036.jpg,surprise
588,sad_sad_18363.jpg,sad
589,neutral_neutral_21955.jpg,neutral
590,fear_32050.jpg,fear
591,angry_13936.jpg,angry
592,sad_sad_20824.jpg,sad
593,angry_22533.jpg,angry
594,happy_6999.jpg,happy
595,fear_24632.jpg,fear
596,happy_24146.jpg,happy
597,fear_8822.jpg,fear
598,angry_31229.jpg,angry
599,happy_4156.jpg,happy
600,sad_sad_35597.jpg,sad
601,angry_26755.jpg,angry
602,neutral_neutral_12347.jpg,neutral
603,fear_20454.jpg,fear
604,happy_3639.jpg,happy
605,sad_sad_12128.jpg,sad
606,sad_sad_25784.jpg,sad
607,happy_2527.jpg,happy
608,surprise_15.jpg,surprise
609,neutral_neutral_2584.jpg,neutral
610,happy_18867.jpg,happy
611,surprise_4778.jpg,surprise
612,sad_sad_31901.jpg,sad
613,happy_25270.jpg,happy
614,fear_14901.jpg,fear
615,surprise_3017.jpg,surprise
616,happy_1006.jpg,happy
617,surprise_31632.jpg,surprise
618,neutral_neutral_16109.jpg,neutral
619,happy_553.jpg,happy
620,sad_sad_16366.jpg,sad
621,happy_28754.jpg,happy
622,surprise_33025.jpg,surprise
623,happy_19589.jpg,happy
624,surprise_22128.jpg,surprise
625,neutral_neutral_13717.jpg,neutral
626,angry_5939.jpg,angry
627,sad_sad_13578.jpg,sad
628,fear_28746.jpg,fear
629,surprise_909.jpg,surprise
630,neutral_neutral_15366.jpg,neutral
631,happy_27301.jpg,happy
632,happy_4618.jpg,happy
633,surprise_12955.jpg,surprise
634,happy_7311.jpg,happy
635,happy_8022.jpg,happy
636,angry_1587.jpg,angry
637,sad_sad_7832.jpg,sad
638,fear_25262.jpg,fear
639,happy_22279.jpg,happy
640,happy_1760.jpg,happy
641,neutral_neutral_28781.jpg,neutral
642,happy_14913.jpg,happy
643,happy_33360.jpg,happy
644,fear_23607.jpg,fear
645,happy_8036.jpg,happy
646,angry_22269.jpg,angry
647,angry_1593.jpg,angry
648,angry_23177.jpg,angry
649,surprise_3765.jpg,surprise
650,happy_14907.jpg,happy
651,happy_9328.jpg,happy
652,fear_22519.jpg,fear
653,fear_21010.jpg,fear
654,happy_31577.jpg,happy
655,happy_29338.jpg,happy
656,happy_21764.jpg,happy
657,surprise_1172.jpg,surprise
658,fear_28752.jpg,fear
659,sad_sad_33864.jpg,sad
660,happy_16876.jpg,happy
661,happy_18683.jpg,happy
662,neutral_neutral_15414.jpg,neutral
663,surprise_34986.jpg,surprise
664,fear_26019.jpg,fear
665,surprise_29.jpg,surprise
666,angry_33402.jpg,angry
667,disgust_disgust_34126.jpg,disgust
668,happy_1012.jpg,happy
669,surprise_3003.jpg,surprise
670,neutral_neutral_18130.jpg,neutral
671,angry_35073.jpg,angry
672,fear_33372.jpg,fear
673,happy_7463.jpg,happy
674,fear_23161.jpg,fear
675,fear_9533.jpg,fear
676,happy_7488.jpg,happy
677,sad_sad_21535.jpg,sad
678,sad_sad_7173.jpg,sad
679,angry_14056.jpg,angry
680,sad_sad_30438.jpg,sad
681,fear_12357.jpg,fear
682,fear_19202.jpg,fear
683,sad_sad_23322.jpg,sad
684,happy_4181.jpg,happy
685,neutral_neutral_14939.jpg,neutral
686,neutral_neutral_12390.jpg,neutral
687,happy_27498.jpg,happy
688,sad_sad_25753.jpg,sad
689,neutral_neutral_4122.jpg,neutral
690,angry_16127.jpg,angry
691,happy_20491.jpg,happy
692,neutral_neutral_22535.jpg,neutral
693,surprise_22869.jpg,surprise
694,surprise_8803.jpg,surprise
695,neutral_neutral_32726.jpg,neutral
696,happy_30682.jpg,happy
697,happy_10552.jpg,happy
698,fear_2300.jpg,fear
699,surprise_33964.jpg,surprise
700,angry_17239.jpg,angry
701,happy_19210.jpg,happy
702,happy_2296.jpg,happy
703,neutral_neutral_9360.jpg,neutral
704,fear_12431.jpg,fear
705,surprise_16514.jpg,surprise
706,happy_32095.jpg,happy
707,neutral_neutral_16848.jpg,neutral
708,happy_14734.jpg,happy
709,sad_sad_31040.jpg,sad
710,sad_sad_1264.jpg,sad
711,fear_23820.jpg,fear
712,neutral_neutral_20336.jpg,neutral
713,angry_23188.jpg,angry
714,fear_25289.jpg,fear
715,happy_12351.jpg,happy
716,sad_sad_20159.jpg,sad
717,neutral_neutral_30125.jpg,neutral
718,happy_1953.jpg,happy
719,fear_24197.jpg,fear
720,happy_17229.jpg,happy
721,happy_21943.jpg,happy
722,sad_sad_5016.jpg,sad
723,happy_11658.jpg,happy
724,neutral_neutral_4888.jpg,neutral
725,happy_2282.jpg,happy
726,neutral_neutral_34343.jpg,neutral
727,happy_19562.jpg,happy
728,neutral_neutral_34425.jpg,neutral
729,fear_19216.jpg,fear
730,fear_21789.jpg,fear
731,surprise_6184.jpg,surprise
732,fear_18108.jpg,fear
733,fear_11892.jpg,fear
734,angry_26796.jpg,angry
735,fear_21951.jpg,fear
736,fear_9527.jpg,fear
737,sad_sad_10924.jpg,sad
738,angry_9656.jpg,angry
739,neutral_neutral_29312.jpg,neutral
740,fear_24829.jpg,fear
741,surprise_4793.jpg,surprise
742,neutral_neutral_30643.jpg,neutral
743,surprise_29096.jpg,surprise
744,fear_32093.jpg,fear
745,sad_sad_24471.jpg,sad
746,happy_16679.jpg,happy
747,surprise_15747.jpg,surprise
748,fear_17213.jpg,fear
749,sad_sad_22000.jpg,sad
750,happy_28797.jpg,happy
751,neutral_neutral_8724.jpg,neutral
752,happy_32917.jpg,happy
753,happy_13701.jpg,happy
754,neutral_neutral_26009.jpg,neutral
755,happy_15370.jpg,happy
756,sad_sad_30404.jpg,sad
757,surprise_20924.jpg,surprise
758,fear_8611.jpg,fear
759,neutral_neutral_6709.jpg,neutral
760,surprise_11247.jpg,surprise
761,fear_8177.jpg,fear
762,neutral_neutral_1700.jpg,neutral
763,sad_sad_20171.jpg,sad
764,neutral_neutral_28742.jpg,neutral
765,happy_12379.jpg,happy
766,sad_sad_29633.jpg,sad
767,neutral_neutral_35075.jpg,neutral
768,sad_sad_2751.jpg,sad
769,sad_sad_22766.jpg,sad
770,sad_sad_2989.jpg,sad
771,neutral_neutral_2209.jpg,neutral
772,neutral_neutral_33404.jpg,neutral
773,fear_11104.jpg,fear
774,happy_4803.jpg,happy
775,happy_18126.jpg,happy
776,fear_17561.jpg,fear
777,fear_4981.jpg,fear
778,sad_sad_22772.jpg,sad
779,fear_3036.jpg,fear
780,angry_18122.jpg,angry
781,neutral_neutral_5572.jpg,neutral
782,angry_17211.jpg,angry
783,happy_15402.jpg,happy
784,fear_8163.jpg,fear
785,neutral_neutral_16860.jpg,neutral
786,surprise_27939.jpg,surprise
787,neutral_neutral_1714.jpg,neutral
788,neutral_neutral_27465.jpg,neutral
789,sad_sad_9610.jpg,sad
790,happy_13073.jpg,happy
791,sad_sad_29627.jpg,sad
792,sad_sad_31068.jpg,sad
793,sad_sad_29141.jpg,sad
794,neutral_neutral_7403.jpg,neutral
795,neutral_neutral_31561.jpg,neutral
796,happy_8793.jpg,happy
797,sad_sad_19082.jpg,sad
798,happy_13715.jpg,happy
799,sad_sad_6245.jpg,sad
800,sad_sad_30410.jpg,sad
801,happy_15364.jpg,happy
802,angry_32907.jpg,angry
803,sad_sad_5994.jpg,sad
804,neutral_neutral_34419.jpg,neutral
805,angry_18644.jpg,angry
806,disgust_disgust_10053.jpg,disgust
807,happy_18898.jpg,happy
808,fear_3750.jpg,fear
809,neutral_neutral_25514.jpg,neutral
810,angry_29499.jpg,angry
811,sad_sad_22014.jpg,sad
812,neutral_neutral_3665.jpg,neutral
813,happy_26976.jpg,happy
814,fear_10568.jpg,fear
815,neutral_neutral_12637.jpg,neutral
816,surprise_34212.jpg,surprise
817,happy_30443.jpg,happy
818,fear_28578.jpg,fear
819,happy_31985.jpg,happy
820,neutral_neutral_33821.jpg,neutral
821,sad_sad_33496.jpg,sad
822,happy_5738.jpg,happy
823,angry_30447.jpg,angry
824,sad_sad_26925.jpg,sad
825,surprise_21179.jpg,surprise
826,happy_22047.jpg,happy
827,sad_sad_31281.jpg,sad
828,happy_34625.jpg,happy
829,fear_12828.jpg,fear
830,happy_7649.jpg,happy
